tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-X,Z","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,"tGravityAcc-correlation()-X,Y","tGravityAcc-correlation()-X,Z","tGravityAcc-correlation()-Y,Z",tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyAccMag-mean(),"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.35878664,-0.016954505,-0.15477656,-0.22575629,-0.2195934,0.54524175,0.93861575,-0.26828456,-0.026783007,-0.53239076,-0.48091858,0.49134645,-0.066470623,0.00564537,-0.028907552,-0.070705961,-0.75218118,0.26797457,0.040347067,WALKING
0.256935,-0.010577401,-0.10544192,-0.24925977,-0.24624509,0.54692275,0.94075878,-0.25886389,-0.022928327,0.35216295,0.51265881,0.6632156,-0.047514722,0.14463725,0.061859023,-0.069540692,-0.7619169,0.26152893,0.037684434,WALKING
0.29855414,0.000794456,-0.040695674,-0.16254522,-0.065520579,0.41346294,0.95022231,-0.24907103,-0.018489407,0.75683291,0.60689773,0.64484096,-0.05995921,0.025881487,0.11552275,-0.086942954,-0.77319853,0.25403912,0.034528797,WALKING
0.30804575,-0.023300458,-0.07970154,-0.090361269,-0.000570628,0.38574929,0.9568354,-0.24566304,-0.019715884,-0.73264336,0.52043638,-0.60180803,-0.017010965,-0.13213207,0.1188107,-0.064423256,-0.77733154,0.25108876,0.035313655,WALKING
0.20356167,-0.03050523,-0.13709513,-0.087758353,-0.081604388,0.39025026,0.95367537,-0.24255418,-0.023026076,-0.72015327,-0.19994798,0.16834123,0.03677459,-0.23541628,0.16695628,-0.046465246,-0.77943645,0.24935545,0.037651666,WALKING
0.28056095,-0.011424653,-0.15619795,-0.09515534,-0.16689959,0.37087081,0.95226274,-0.25175686,-0.027116144,-0.094428784,-0.12794362,0.80454838,0.001778017,-0.17489594,0.081217617,-0.066594317,-0.77000474,0.25555509,0.040457219,WALKING
0.33216933,-0.034585828,-0.15926922,-0.1086301,-0.16551572,0.42476208,0.94715881,-0.26440906,-0.035544763,0.72059285,0.6597391,0.75238203,-0.033457017,-0.049285129,-0.031259712,-0.10472185,-0.7560886,0.26439169,0.046294293,WALKING
0.28703017,-0.02723993,-0.11750002,-0.097957259,-0.12295339,0.47290273,0.94365045,-0.26163413,-0.037628,0.83727363,0.63574171,0.64162131,-0.081372446,0.056962195,0.044170007,-0.14610056,-0.75778247,0.26295042,0.047822052,WALKING
0.30159413,-0.044653002,-0.081513949,5.01E-05,0.020012954,0.49949349,0.94214757,-0.26420665,-0.037871942,0.87494398,0.9020837,0.71250688,-0.63128487,0.33886407,0.066264688,-0.028582068,-0.75507581,0.26481403,0.048003415,WALKING
0.24608919,-0.016175423,-0.11188336,-0.17066327,-0.14113613,0.30721021,0.93159584,-0.26943482,-0.042872935,0.75452628,0.62029171,0.4050141,-0.36644443,0.072161271,0.17718001,-0.11131172,-0.74751728,0.26945243,0.051664332,WALKING
0.29272439,-0.002139839,-0.14034852,-0.20546643,-0.14206627,0.38826095,0.9412032,-0.26925779,-0.034422365,-0.38226714,0.7219414,-0.14238698,-0.19936311,-0.095754272,0.088090716,-0.12637248,-0.75069611,0.26826977,0.045597275,WALKING
0.33156003,-0.007495015,-0.13173868,-0.30058952,-0.14689622,0.43757485,0.94630634,-0.26574318,-0.028554153,-0.14600036,-0.46593521,0.59616748,-0.098031297,0.039626295,0.013021974,-0.10568614,-0.75566247,0.2654056,0.041470049,WALKING
0.20201055,-0.009037945,-0.079095855,-0.28785287,-0.2219912,0.38992589,0.94588224,-0.25529462,-0.022558174,-0.42798921,-0.70511808,0.80547912,0.017470253,0.051533555,0.10776403,-0.083591,-0.76618025,0.25860267,0.037375875,WALKING
0.30363491,-0.014656769,-0.042613832,-0.12522126,-0.11092437,0.37328062,0.94257515,-0.25166426,-0.018301776,0.6872929,-0.39946509,0.055347045,0.048135448,-0.082637884,0.12433628,-0.067429345,-0.76954206,0.25658101,0.03447432,WALKING
0.35919361,-0.018079718,-0.07234686,-0.085524563,-0.009278901,0.29807014,0.94245852,-0.24934122,-0.016543639,0.84484609,-0.075888355,0.31077534,-0.007093554,-0.16017231,0.10751787,-0.12064647,-0.7719047,0.25505965,0.033260354,WALKING
0.22442754,-0.031464353,-0.12726298,-0.12063984,-0.092819875,0.24814345,0.94799378,-0.24400902,-0.015916994,0.56627034,-0.51764381,0.092635442,0.000214136,-0.25772091,0.096286575,-0.23741525,-0.77791642,0.25093636,0.032785826,WALKING
0.23995826,-0.00971072,-0.12197022,-0.22235861,-0.13267536,0.27579659,0.9518559,-0.24777784,-0.017583652,-0.44440783,-0.3709492,0.22605465,-0.021356349,-0.12546798,0.11342712,-0.25039364,-0.77476745,0.25301468,0.033888562,WALKING
0.28972747,0.01534272,-0.11667518,-0.13749204,-0.112368,0.23750219,0.95268931,-0.24891956,-0.014215047,0.54330432,-0.20554108,0.45367201,-0.072944289,-0.1150635,0.10113866,-0.24337187,-0.77410047,0.25368941,0.031546631,WALKING
0.30830537,-0.019882845,-0.16044667,-0.037127475,-0.11086018,0.31285259,0.95074425,-0.24149087,-0.014232674,-0.17878686,0.42812207,-0.20156873,-0.047035984,-0.14936546,-0.016636794,-0.24631157,-0.78088346,0.24898628,0.031598306,WALKING
0.32746543,-0.03566696,-0.18182373,-0.076227371,-0.18588896,0.38176272,0.94991264,-0.23802568,-0.023208265,0.49664501,-0.14218227,0.54584853,0.008096776,0.018427911,0.028834655,-0.19329251,-0.78315381,0.2467452,0.037846728,WALKING
0.23841102,-0.023196389,-0.11255181,-0.087127139,-0.19240571,0.36460907,0.95276814,-0.24024162,-0.033980221,0.44906327,-0.25930954,0.59673581,-0.028180497,0.13438208,0.13797617,-0.1648745,-0.77995361,0.24786871,0.045255654,WALKING
0.1801943,-0.017796846,-0.039347036,-0.12653714,-0.1133089,0.38730168,0.95142625,-0.24835088,-0.038483845,0.88543089,-0.35264832,-0.005902113,-0.04397522,-0.001417998,0.075731794,-0.20649227,-0.77136308,0.25333715,0.048346543,WALKING
0.35845532,0.017975385,-0.084159118,-0.58719381,-0.26919763,0.12042111,0.93118552,-0.25003777,-0.026669006,0.7152404,-0.091057486,0.54720913,-0.032727859,-0.11106165,0.13546298,-0.17044085,-0.76834002,0.25671218,0.04047408,WALKING_DOWNSTAIRS
0.30171512,-0.007049391,-0.093681451,-0.65961029,-0.15350118,0.041603719,0.94706198,-0.2304889,-0.0155516,0.87050378,0.18719835,-0.044879171,-0.073423786,-0.081083025,0.1117395,-0.048825749,-0.79076448,0.24204769,0.032582417,WALKING_DOWNSTAIRS
0.28155172,-0.016110289,-0.14009252,-0.57536113,-0.10419864,0.071074551,0.95929939,-0.2204156,-0.014579347,0.39342479,-0.18665052,-0.89490543,-0.47705274,0.18064775,0.093745681,-0.088540677,-0.80223567,0.23416634,0.03181717,WALKING_DOWNSTAIRS
0.27395574,-0.022899292,-0.12725614,-0.49237294,-0.26145459,0.19536117,0.95898314,-0.21665616,-0.031045351,0.42504082,0.62955325,-0.17629375,-0.44452444,0.16884428,0.074028573,-0.098690394,-0.80361895,0.23163941,0.0432366,WALKING_DOWNSTAIRS
0.29995717,0.014082123,-0.082310404,-0.33774262,-0.19694221,0.13768422,0.9494625,-0.2174464,-0.036024083,0.55000463,-0.18831656,0.54878732,0.076307669,-0.13980936,0.062390004,0.028422451,-0.80066823,0.2330244,0.046864574,WALKING_DOWNSTAIRS
0.26537379,-0.017156211,-0.13877347,-0.26518235,-0.2678067,0.18316271,0.95466327,-0.20692497,-0.027482422,0.94437565,-0.047818796,0.011255252,-0.1756098,-0.024263868,0.08926469,0.080265708,-0.81288865,0.22555373,0.040876867,WALKING_DOWNSTAIRS
0.27763311,-0.03726758,-0.10002093,-0.36128272,-0.35451227,0.182668,0.95827116,-0.20727327,-0.036413327,0.91198261,0.20272844,0.3637784,0.000623896,-0.096132919,0.054364145,-0.025681958,-0.81139678,0.2254286,0.047016364,WALKING_DOWNSTAIRS
0.26688016,-0.002307302,-0.063727153,-0.33365424,-0.083083586,0.096413638,0.94976646,-0.21600426,-0.031406912,0.53169324,-0.60410266,0.077000456,0.44757285,-0.3071686,0.1179795,-0.07035973,-0.80292139,0.23205458,0.04364982,WALKING_DOWNSTAIRS
0.21070047,-0.005968762,-0.1095915,-0.39535823,-0.040564799,0.1428356,0.95162211,-0.21071237,-0.0134879,0.81986039,0.41125966,0.43358235,0.29464233,-0.20698692,0.12148223,-0.077787454,-0.81063529,0.22840498,0.031154035,WALKING_DOWNSTAIRS
0.28521305,-0.020202459,-0.011024206,-0.60947432,-0.2593937,0.27734239,0.92083549,-0.26701193,-0.051933496,-0.036773651,0.33624441,0.90691777,-0.4128569,0.18260599,0.15337268,0.13335858,-0.74616191,0.26903773,0.058288331,WALKING_DOWNSTAIRS
0.4699458,-0.033624109,-0.1412542,-0.38206097,-0.15926935,0.13345056,0.92721895,-0.2575283,-0.011311073,-0.23882202,0.84971194,-0.42322728,-0.33018992,0.13785593,0.2027245,0.12220578,-0.76198546,0.26221497,0.029717335,WALKING_DOWNSTAIRS
0.23528441,-0.014570467,-0.20841776,-0.37243064,-0.16344041,0.08101928,0.93801097,-0.26552471,-0.015999014,-0.68978444,-0.77069717,0.54557771,-0.56199203,0.35448413,0.1750142,0.14755443,-0.75577641,0.26627029,0.032871071,WALKING_DOWNSTAIRS
0.1669136,-0.03373288,-0.13334869,-0.48653201,-0.062477283,-0.020962886,0.94298012,-0.27697935,-0.035236286,-0.32629363,-0.92849269,0.38715224,-0.17313155,0.07956793,0.000396489,0.10014998,-0.74364203,0.27312025,0.04607592,WALKING_DOWNSTAIRS
0.44562097,-0.011902709,-0.15116909,-0.47836992,-0.078609199,-0.020648704,0.93458522,-0.27671301,-0.029104678,-0.65797078,-0.89717108,0.5272587,0.057309943,-0.1102438,0.075070244,0.12090611,-0.74323259,0.27399058,0.041975445,WALKING_DOWNSTAIRS
0.23179921,-0.007522025,-0.055801013,-0.43671207,-0.15822659,-0.050985504,0.93800984,-0.26721322,-0.04285211,-0.38613342,-0.92212184,0.052119243,-0.19246022,-0.094912968,0.10758844,0.073107976,-0.75071346,0.26723556,0.051523193,WALKING_DOWNSTAIRS
0.28134949,-0.000709831,-0.008699901,-0.42807866,-0.16669111,-0.057222989,0.93926427,-0.26240716,-0.043152518,-0.78373962,-0.91865885,0.78025494,0.20963739,-0.3379882,-0.010062426,0.0891215,-0.75537696,0.26391824,0.051741178,WALKING_DOWNSTAIRS
0.36248249,-0.003552694,-0.18104462,-0.52200444,-0.1576972,0.064195925,0.93532883,-0.24875006,-0.018502531,0.24988127,-0.19171422,0.8348422,0.40228819,-0.33877395,0.17943812,0.17216127,-0.77116188,0.25543401,0.0347066,WALKING_DOWNSTAIRS
0.43503687,-0.00659175,-0.082909932,-0.67626346,-0.35234536,0.18031547,0.92422997,-0.27642083,-0.041170073,0.22725026,0.71495203,0.65936017,-0.47010943,0.21770042,0.1241266,0.060417914,-0.73992624,0.2749719,0.050583388,WALKING_DOWNSTAIRS
0.35119884,0.021866728,-0.1494262,-0.62006346,-0.16975503,0.04945572,0.9334885,-0.26237699,-0.019666744,0.87173358,0.83779909,0.84737113,-0.43794263,0.16512486,0.28136405,0.059491854,-0.75769767,0.26469515,0.035488357,WALKING_DOWNSTAIRS
0.13046118,-0.05499692,-0.13178649,-0.48551505,-0.035377401,0.025268676,0.9452027,-0.25496927,-0.023947567,-0.078398062,-0.9427207,0.089188313,-0.58858545,0.47215649,0.058035958,-0.018090242,-0.76622434,0.25845668,0.038349993,WALKING_DOWNSTAIRS
0.31277629,-0.050409373,-0.043028643,-0.4099663,0.15567034,0.17140801,0.92813939,-0.26799814,-0.026685084,0.64025948,-0.88590197,-0.31331412,-0.1507958,0.16618259,-0.076448284,0.071970206,-0.75066909,0.26901477,0.0404382,WALKING_DOWNSTAIRS
0.42595606,0.02456,-0.15095947,-0.37331512,0.099522746,0.15153806,0.90796935,-0.2655418,-0.006803997,0.31579481,-0.70550173,0.40731727,-0.089488613,-0.042483479,0.14984331,0.040168399,-0.75120111,0.26985222,0.02665056,WALKING_DOWNSTAIRS
0.26749864,-0.018319479,-0.16901282,-0.48194038,-0.31820524,0.096656078,0.93019322,-0.24940844,-0.026064489,0.24110468,-0.91239798,0.13680351,-0.14428611,-0.048495712,0.11499993,-0.059902458,-0.768861,0.25640384,0.040068354,WALKING_DOWNSTAIRS
0.15439416,0.001604517,-0.010548619,-0.55702706,-0.15617538,0.061848157,0.94256743,-0.25374076,-0.049375638,0.15866611,-0.54740967,0.66792002,0.35451923,-0.47527096,0.070426231,-0.017039858,-0.7628088,0.25777357,0.056051285,WALKING_DOWNSTAIRS
0.20535149,-0.003807358,-0.032628831,-0.47331969,0.004990529,-0.001724545,0.93764095,-0.248511,-0.025796334,0.1107698,0.084307029,0.96667611,0.38217505,-0.40470526,0.1169666,-0.015987782,-0.77094316,0.25499331,0.039774255,WALKING_DOWNSTAIRS
0.18360372,-0.076558729,-0.0469561,-0.33593546,-0.26250376,0.077315195,0.93935459,-0.28099607,-0.07822989,0.98651233,-0.86285694,-0.90609164,0.22105528,-0.26354507,0.034448107,-0.14452122,-0.73017965,0.2757426,0.07579027,WALKING_UPSTAIRS
0.27918273,-0.036965677,-0.13360426,-0.32409152,-0.24066943,0.1238511,0.90782845,-0.31639379,-0.062484236,0.93183045,0.35426429,0.41518025,0.091549563,-0.18404312,0.046616661,-0.18075029,-0.69548078,0.30321441,0.06548249,WALKING_UPSTAIRS
0.30116241,-0.001759297,-0.10683037,-0.1982296,-0.23027702,0.066836285,0.90332145,-0.32878069,-0.069753369,0.4318319,-0.71310996,-0.71035677,0.40149417,-0.50093651,-0.1189745,-0.14245791,-0.68162013,0.31183747,0.070519284,WALKING_UPSTAIRS
0.29341097,-0.018714518,-0.066159078,-0.32873466,-0.22007706,0.13342326,0.91286572,-0.32537586,-0.070078815,0.89569747,0.12408825,-0.048501791,0.24186906,-0.27412717,0.004528532,-0.11472258,-0.68671499,0.30824283,0.07046834,WALKING_UPSTAIRS
0.2303099,0.002173712,-0.043103131,-0.3642974,-0.097045419,0.068098424,0.91968631,-0.32327736,-0.05372889,0.84115587,-0.041473117,-0.27862068,-0.11832106,0.04126577,0.17315412,-0.11354341,-0.69326684,0.30613251,0.058967406,WALKING_UPSTAIRS
0.15851651,0.004256145,-0.018779209,-0.25798606,0.11532623,0.053885783,0.91447109,-0.31989706,-0.032413446,0.060106318,-0.65890284,0.25916596,0.10683702,-0.25461783,0.13459276,-0.1609031,-0.69838906,0.30487801,0.04432452,WALKING_UPSTAIRS
0.21524532,-0.032628002,-0.11896558,-0.30520846,0.014625994,0.17168182,0.91307417,-0.31665935,-0.021065113,0.26464963,0.086925372,0.50676316,-0.11332253,-0.067416287,0.18475287,-0.15544653,-0.70225292,0.3030356,0.036457046,WALKING_UPSTAIRS
0.27147742,-0.030746091,-0.15623238,-0.2624055,-0.11840241,0.17193909,0.91214896,-0.32596046,-0.035425357,0.70677488,0.53010267,0.90631844,-0.41215344,0.20241838,0.15120201,-0.13659556,-0.69189005,0.30912876,0.046414441,WALKING_UPSTAIRS
0.14085877,-0.068261729,-0.072115723,-0.41418103,-0.28205512,0.10960918,0.93206988,-0.31920065,-0.063759757,0.99209148,-0.90100216,-0.91144927,0.21415459,-0.27289173,0.027375306,-0.088105584,-0.69766239,0.30165425,0.065570448,WALKING_UPSTAIRS
0.23145946,-0.013340312,-0.092367982,-0.53704513,-0.30228018,0.26597239,0.90583998,-0.35284871,-0.058087649,0.84790318,-0.38468714,-0.057737008,0.15742021,-0.19015615,0.046324812,-0.15356809,-0.6624351,0.32717524,0.061988673,WALKING_UPSTAIRS
0.29569289,-0.017291,-0.099927816,-0.29162799,-0.13492408,0.14837836,0.89842695,-0.3561928,-0.058276382,0.80064701,-0.84253816,-0.70138419,0.39382596,-0.4252805,-0.061594545,-0.1271837,-0.65764544,0.33047549,0.062285324,WALKING_UPSTAIRS
0.34408292,-0.019665159,-0.14195199,-0.25499679,-0.059095114,0.053414827,0.89521737,-0.355796,-0.053499951,0.9062551,-0.4076686,-0.45686587,0.12339394,-0.20900097,0.024990325,-0.13258213,-0.65803196,0.33079212,0.059060388,WALKING_UPSTAIRS
0.33299252,-0.030312276,-0.11360054,-0.36837864,-0.12092299,-0.005304138,0.89888016,-0.35213276,-0.053521841,0.61816113,-0.52459154,-0.35981066,-0.019548448,-0.15851495,0.060704564,-0.2109106,-0.6622363,0.32785803,0.05902543,WALKING_UPSTAIRS
0.31672153,-0.023908255,-0.1107584,-0.34049034,-0.17405231,0.14725378,0.89888028,-0.34765868,-0.048482583,0.4491505,-0.53125201,0.22044899,0.093609178,-0.31586058,0.061595964,-0.16248997,-0.66711711,0.32503511,0.055574652,WALKING_UPSTAIRS
0.27425493,-0.028953751,-0.15558324,-0.45820234,-0.2369811,0.255294,0.89996176,-0.34767434,-0.048123723,0.60537139,0.056029641,0.59435998,-0.28687201,0.076320917,0.20333775,-0.19378591,-0.66740046,0.32488244,0.055298125,WALKING_UPSTAIRS
0.26034404,-0.03367069,-0.12730182,-0.47959391,-0.26973639,0.14887635,0.89560464,-0.35903232,-0.063491643,0.90642551,0.34921764,0.62439782,-0.4025515,0.18892068,0.1662548,-0.2642458,-0.65349636,0.33266801,0.065948064,WALKING_UPSTAIRS
0.27771111,-0.008931504,-0.081181352,-0.50304604,-0.18777103,0.14158359,0.89102832,-0.36713357,-0.068768534,0.68870615,-0.44333174,-0.24722287,-0.22799482,0.005252523,0.11036783,-0.23580451,-0.64409123,0.33851074,0.069627037,WALKING_UPSTAIRS
0.22622757,-0.053718943,-0.11252061,-0.34939225,-0.20345868,0.12825349,0.92556435,-0.32223589,-0.055344152,0.98684675,-0.76866582,-0.76895183,0.48294142,-0.41166989,-0.01324102,-0.1196104,-0.6951592,0.3046152,0.059935331,WALKING_UPSTAIRS
0.25960382,-0.018097161,-0.11447381,-0.39512423,-0.28437026,0.25381433,0.90540474,-0.34505404,-0.057998853,0.83130464,-0.35263293,-0.23324246,0.30268927,-0.24248123,0.007051441,-0.14393494,-0.66946551,0.32223489,0.062046429,WALKING_UPSTAIRS
0.34402821,-0.035875128,-0.094238465,-0.30258209,-0.052357947,0.2203746,0.89978807,-0.35076356,-0.057967327,0.86715669,-0.95376222,-0.85256054,0.49956189,-0.52978635,-0.065623597,-0.11590404,-0.66297323,0.3267754,0.062107659,WALKING_UPSTAIRS
0.37052032,-0.008881052,-0.15190137,-0.29115804,-0.069012594,0.13879074,0.89780902,-0.35321481,-0.043385721,0.76504049,-0.40267686,-0.10816809,0.17696499,-0.39705887,0.017452574,-0.11324947,-0.66245366,0.32884307,0.051988307,WALKING_UPSTAIRS
0.2732136,-0.012546631,-0.12786494,-0.39706635,-0.21966719,0.12137709,0.90029946,-0.34325537,-0.049161113,0.013547595,0.13100764,-0.68020953,-0.21520647,-0.043170455,0.1066202,-0.17019526,-0.67139987,0.32196274,0.056063969,WALKING_UPSTAIRS
0.23124563,-0.007222504,-0.034995546,-0.31771001,-0.16660553,0.1729332,0.8950979,-0.33758462,-0.058038101,0.51487177,-0.36247339,-0.74376754,0.11349632,-0.31093809,0.10279815,-0.19962581,-0.67401303,0.31895999,0.062474717,WALKING_UPSTAIRS
0.25025528,0.007723447,-0.058462756,-0.2993451,-0.15160717,0.15723225,0.89390779,-0.34204157,-0.047549591,-0.35165731,-0.34938642,-0.65559738,-0.080600629,-0.11626861,0.16502799,-0.1506328,-0.67132627,0.32217212,0.055110737,WALKING_UPSTAIRS
0.23033751,-0.021806697,-0.11877561,-0.39212167,-0.16755077,0.13005174,0.89933954,-0.3451352,-0.04348255,-0.059256712,-0.84190564,-0.20868357,-0.39986007,0.1817015,0.15714125,-0.18524783,-0.67025574,0.32338923,0.052108254,WALKING_UPSTAIRS
0.22969556,-0.05216571,-0.11179085,-0.49292292,-0.1580665,0.27231349,0.9002146,-0.34601613,-0.055663886,0.67969938,-0.46318323,-0.47247883,-0.25001026,0.07612211,0.090359188,-0.19233501,-0.66780836,0.32367924,0.060558758,WALKING_UPSTAIRS
0.26076161,-0.035370696,-0.13730782,0.77518884,-0.80934847,-0.39331078,0.92902391,-0.33682804,0.016850711,0.80565264,-0.67222767,-0.10515283,0.013439875,0.12156109,-0.027125267,-0.92460685,-0.68758294,0.31384947,0.01011299,STANDING
0.28981703,-0.010751748,-0.11994169,-0.084113497,-0.41019952,0.2379977,0.9218254,-0.34717939,0.010435044,0.3008308,-0.78927503,0.34410641,-0.000537683,-0.010643507,0.1045955,-0.96107654,-0.6766057,0.32153802,0.014515193,STANDING
0.28451133,-0.008544813,-0.089976474,0.054811437,-0.33483034,-0.058461811,0.92579791,-0.34394546,0.005662581,0.95261548,0.74952288,0.89360175,-0.011316832,-0.088783765,0.13865277,-0.97955082,-0.68048708,0.31888283,0.017799085,STANDING
0.2852744,-0.004513206,-0.1137861,0.29507157,-0.17715013,0.37478657,0.92797881,-0.33822701,0.011640008,0.981105,0.093434297,0.23727959,-0.029180775,-0.10761505,0.13545851,-0.97696384,-0.68619309,0.31490527,0.013691468,STANDING
0.27239664,-0.023659196,-0.11324183,0.63100142,-0.30368516,0.016807182,0.92999424,-0.33243089,0.009786406,0.99615137,-0.79496941,-0.82023509,-0.029931459,-0.10367303,0.12857404,-0.96276865,-0.69201661,0.31090508,0.014964118,STANDING
0.26580577,-0.032762393,-0.11731189,0.37933091,-0.29892543,-0.30751948,0.92836922,-0.33647863,0.007110892,0.99901425,0.30284741,0.26559464,-0.026779299,-0.10071188,0.10280977,-0.97114685,-0.68794328,0.31373338,0.01680354,STANDING
0.278426,-0.017091944,-0.12529627,0.16288972,0.23099888,0.15913655,0.92493645,-0.34470941,0.003015615,0.98067537,0.6254776,0.4914294,-0.031458099,-0.075743179,0.078469849,-0.98707568,-0.67958604,0.31949771,0.01961812,STANDING
0.27942505,-0.014947411,-0.1101951,0.047751078,0.010926587,0.25907358,0.92487803,-0.3452228,-0.002604128,0.96506932,-0.59965298,-0.64775635,-0.027819318,-0.064802568,0.078640375,-0.99407761,-0.6790157,0.31982772,0.023479353,STANDING
0.27526076,-0.016105674,-0.10343073,-0.12039263,0.007539504,0.3561219,0.92555134,-0.34363084,-0.003002108,0.14964639,-0.12012565,0.96035284,-0.025749623,-0.070344538,0.081329804,-0.9926817,-0.68062271,0.31871103,0.023753058,STANDING
0.27687455,-0.018606634,-0.112972,-0.09186338,-0.059002592,0.37510928,0.92511537,-0.34315062,-0.001596926,0.64878608,-0.74204269,-0.10190262,-0.029202661,-0.074796836,0.083112785,-0.99028866,-0.68100363,0.31847137,0.022789621,STANDING
0.2792417,-0.017290162,-0.11394039,0.089968111,0.096347781,0.2588453,0.9250657,-0.34371509,-0.003175535,-0.70371425,-0.94707791,0.87454255,-0.028440887,-0.075622698,0.085770111,-0.99416937,-0.68043619,0.3188366,0.023873965,STANDING
0.27884783,-0.01531619,-0.10701234,0.29045743,0.067855815,-0.01317191,0.92569508,-0.34320849,-0.005215935,0.93143241,-0.46309405,-0.11087371,-0.022946911,-0.076987696,0.090411178,-0.99491692,-0.68098471,0.31841571,0.025274454,STANDING
0.27368218,-0.019975668,-0.10754792,0.41016083,-0.072539137,0.14458767,0.92578891,-0.34243891,-0.004957637,0.89610632,-0.54350245,-0.15323953,-0.022863406,-0.079238521,0.092130752,-0.99161808,-0.6817239,0.31791099,0.025098201,STANDING
0.27394901,-0.021795449,-0.11743596,0.14956475,-0.4186411,-0.065872183,0.92431613,-0.34471813,-0.0051335,0.99523447,0.62539374,0.68832926,-0.031516696,-0.065245001,0.089407433,-0.98993607,-0.67929492,0.3195845,0.025221043,STANDING
0.32236308,0.034225504,-0.05735073,0.92110632,0.72554076,0.72801816,0.91165931,-0.36886927,-0.044189398,0.99604205,0.61796479,0.67078067,0.007104934,0.10181467,-0.16572603,-0.88409577,-0.65124697,0.33663542,0.052067472,STANDING
